ID,price
140,24590.0964986454
141,24832.314574646196
142,12040.946027554433
143,12771.947964815718
144,24846.78805972058
145,13738.809978045574
146,25221.741962236574
147,38300.27483918208
148,24985.836947740296
149,25056.24768635739
150,44900.85586081471
151,25308.188362084307
152,23686.19192587931
153,21289.562250725212
154,21149.075507001966
155,19372.287904265515
156,15748.541707993616
157,29729.323271623667
158,32131.668809734572
159,30515.81897005387
160,7552.506913038447
161,25232.443500328915
162,20822.259390075535
163,17986.588829838252
164,26870.787517916353
165,25077.14425499409
166,11733.160852104822
167,14576.638012819152
168,32261.14022202316
169,27085.297467017892
170,21371.88313529022
171,26702.672723455536
172,25376.15879109334
173,26939.067461015133
174,16531.16206546752
175,14252.086959005213
176,23977.872422102682
177,26387.691841844717
178,23325.801531989673
179,13227.902847889356
180,20539.527552101492
181,11759.864899900473
182,47214.67300257269
183,7309.828763947808
184,24619.847460297122
185,24503.611232237836
186,26445.002675707045
187,17027.611125536216
188,25124.310026549734
189,20108.23478827628
190,31628.416543864118
191,26711.911982713442
192,35184.343268593686
193,39231.67184193852
194,14886.075379883161
195,42901.331311607566
196,22061.567919459485
197,4508.125831342535
198,21248.182860011046
199,-4026.8079919229713
200,34046.59216260204
201,35967.64586439453
202,18539.38214084918
203,20404.035894686203
204,27060.863467063347
205,24060.374485317876
206,18879.725568707945
207,49660.982380332876
208,20486.880857727523
209,13223.745042309249
210,27018.908323388074
211,25216.892642138875
212,24752.07316850284
213,38472.98546602951
214,19632.271467664657
215,28335.70014265529
216,21623.586527404124
217,17042.525954410565
218,25637.11396440721
219,31552.7287402463
220,26966.48364414273
221,26024.52091795498
222,21454.509676870206
223,19142.873761705414
224,17983.967060170973
225,47797.98010016464
226,21207.035126927298
227,27128.527929045318
228,22280.407783506667
229,15543.39862241991
230,27109.667957782563
231,31520.895737114188
232,20594.997463837342
233,13053.31186964201
234,29728.431625245597
235,18836.17395081373
236,20944.44121112772
237,21330.867944345846
238,103537.37707557912
239,25210.651117492416
240,21399.896112539216
241,39779.08894471187
242,19642.051703762227
243,37600.68986560651
244,24843.56701710414
245,21624.482787792753
246,14934.845840026497
247,45453.148848187826
248,26588.27373153158
249,18445.51300344381
250,25981.735289529566
251,27907.761763339
252,39972.41374673689
253,12478.036539399545
254,37375.18342524424
255,44536.964252851525
256,19135.66978347328
257,44533.26591382023
258,26943.882001605798
259,19764.27471898294
260,25553.858726184917
261,24037.8817001639
262,11222.866685475372
263,19390.679093940736
264,42472.55610835905
265,28323.21709336237
266,21897.657825336217
267,12390.040481541379
268,22962.10635005991
269,25633.39877116527
270,16048.472215796999
271,28132.223533481778
272,21187.682453803554
273,20975.622559341282
274,3342.075237071127
275,15464.393996490053
276,25909.363325176575
277,25274.701048983465
278,10209.734102571187
279,26251.39604382663
280,25429.016474012715
281,42598.56033822746
282,22901.97959735503
283,15990.923603305266
284,19767.399688673457
285,19771.219055536567
286,26660.499151834087
287,25579.05006587156
288,19894.53687299989
289,25253.25163176407
290,11053.140521316735
291,19362.86546137784
292,32869.92833021972
293,30472.215830619978
294,23521.65973854354
295,26258.442882189258
296,25941.868652811914
297,48279.61775204976
298,18250.479905701606
299,38385.414925167
300,5981.898376875779
301,22894.08717084277
302,21173.249894474568
303,27314.88102025497
304,28928.324882475918
305,31506.251236388463
306,26089.328462718608
307,33755.7135841554
308,20678.982814889918
309,30922.376298351497
310,27607.38066347938
311,20438.313686383048
312,25804.548206908017
313,36772.37655079097
314,25010.584952988902
315,18606.657008284623
316,9148.279853954438
317,29309.201924746947
318,20607.560644624646
319,52223.81995697561
320,27027.845368873644
321,8079.035155239133
322,28928.25428580794
323,12212.045976092151
324,28927.093187820734
325,16704.692635232306
326,55201.68472354342
327,18411.542100025566
328,15581.655905184867
329,18253.30569062861
330,27038.19319506897
331,26167.554102087186
332,37517.66177039801
333,26714.573950670812
334,29936.162569206906
335,29518.070485863253
336,49686.27084120107
337,42599.25419470492
338,22224.102611433464
339,16446.1862585091
340,28440.744007710975
341,16772.760893831604
342,20383.656715830242
343,31326.452311684872
344,21562.47448383813
345,23670.41422654719
346,33743.10607448552
347,21772.230448024122
348,7789.267707648549
349,29178.212487125664
350,52900.90517154909
351,21973.814347437175
352,39012.31468981405
353,25109.6887190396
354,33248.10853032326
355,10668.23446422955
356,74336.21501274289
357,24120.491155294476
358,18850.179425161885
359,21650.010152302748
360,33552.55143957516
361,13542.870438130907
362,49868.6704550162
363,56382.16750007545
364,16897.985569483262
365,30045.10175707077
366,20369.990676574715
367,31609.917828391357
368,21190.24069008098
369,29323.251118910826
370,18236.95843623969
371,29002.14851637964
372,10487.762269664727
373,-120.95855218022916
374,19401.362731156794
375,21948.592276088275
376,32257.284039992075
377,22825.38414098868
378,16871.1646072922
379,23693.212372907314
380,24966.745672734007
381,24944.454513282366
382,34621.66071940114
383,26925.46673384925
384,25580.631410963535
385,34964.09786588169
386,28612.755511814878
387,23913.590595771035
388,24936.39584654893
389,31072.49296520929
390,22713.826021114353
391,21520.610639191797
392,42317.543121407114
393,42774.30870156541
394,5524.602702337328
395,49431.259977074296
396,24921.968252657764
397,25311.82997331826
398,30921.33604424375
399,20846.963812503636
400,24604.445498011934
401,21297.28259743871
402,23383.44774558524
403,27429.59029574262
404,12475.884645044833
405,13949.377970103727
406,950.0883139067337
407,25692.121112011053
408,52627.66829153094
409,20431.14406585337
410,28866.37853264944
411,28136.414512302847
412,23014.164341694534
413,35551.61658216416
414,35145.25181674794
415,27098.548606458244
416,28325.30242465216
417,38249.17236768096
418,31000.45913127838
419,26002.082932329213
420,25811.026345389928
421,43669.263697714494
422,12771.915239540293
423,23219.739855116877
424,25653.274806550464
425,27141.657834489386
426,17451.586748955702
427,24044.18888689546
428,27309.545590878588
429,29850.33912316611
430,42859.834392992794
431,24623.257623209836
432,26687.790958772122
433,19479.397908558265
434,28179.362146179672
435,6481.931574486654
436,30160.026172148737
437,15979.015987859435
438,16433.465155994083
439,40388.58624171324
440,15460.391320148745
441,15563.252797620276
442,25216.446818949844
443,10090.231891513838
444,28203.045322208396
445,67727.67682291343
446,20340.383933645357
447,19881.717817515448
448,15056.572600655087
449,28594.51751387398
450,16427.77047575163
451,7916.590596794216
452,29829.927978429925
453,13608.524592894359
454,34294.5101680317
455,37931.58684122044
456,35836.76454924171
457,26985.02740984298
458,17751.43134504201
459,11329.266976237435
460,22536.072271795845
461,49953.75176972963
462,22448.868082179102
463,25150.82105211985
464,25079.093116370273
465,36583.73588662553
466,30926.165173575017
467,25729.14348633757
468,28620.706882043283
469,21309.799314997283
470,17938.368047924447
471,19283.98527816395
472,21127.050154379813
473,24228.792664617526
474,20704.064938296764
475,17282.869628445686
476,20462.46135274965
477,44005.603702838795
478,26157.67344374611
479,15325.904012998002
480,12698.766607548008
481,51510.49986280618
482,50085.12100276463
483,20937.089917783742
484,45913.569897350564
485,25004.640643801795
486,24860.87222727717
487,25681.399067851133
488,53190.463245540246
489,9586.52516160745
490,30756.306538553516
491,23559.603547340743
492,13598.267726967548
493,23066.488889558164
494,9136.146865545423
495,20371.77200271327
496,39472.434951524214
497,67806.43891964256
498,23051.44965063122
499,22663.55753492525
500,87.05960216039239
501,31402.353140323885
502,18732.75845618416
503,37687.960755896696
504,30745.026512319182
505,25005.383682450185
506,22000.64920900376
507,7070.128155980423
508,16374.392666879688
509,31616.37997471251
510,26932.9855163853
511,26332.508494713882
512,21433.06221417556
513,36990.171218197596
514,38539.223925383325
515,49664.32799724855
516,39673.96662870328
517,21909.543990246228
518,14364.094998462784
519,5096.282618010475
520,27099.899536062367
521,21776.408711806158
522,37304.26107058097
523,22331.168637840656
524,25006.16688145604
525,25871.235769346007
526,29002.528279589453
527,32264.556581751334
528,60473.76596341592
529,44725.71292375272
530,19298.252772316897
531,23377.19997874582
532,22061.369292812404
533,29801.63394768436
534,27914.255625263628
535,14364.120308694386
536,16222.014145123761
537,26852.674135548787
538,12836.575019942997
539,22713.87514075532
540,23916.633857147368
541,19602.342263699473
542,783.7379952420815
543,28103.87908833225
544,17410.99667469158
545,26954.731923799045
546,32754.239829369184
547,43155.11795186219
548,25562.722412141044
549,34713.73276987486
550,9192.267704569356
551,25590.03095792581
552,52900.90517154909
553,16715.07271803902
554,29091.237886632392
555,33590.45335209689
556,25539.592384135867
557,15547.28722505896
558,19098.821034624627
559,46482.60739379732
560,21433.590245892625
561,30518.831386528713
562,37692.4484959236
563,27285.471138670815
564,23931.768688438424
565,17166.391975116792
566,17278.79035650879
567,21805.22381747675
568,25699.273332672372
569,20935.00522538583
570,12283.544290606962
571,31399.34634608966
572,21047.47300385066
573,22028.54266515453
574,19788.040043777914
575,31374.775827305035
576,43200.62415493841
577,57997.473754722385
578,21568.155844234378
579,16066.519730959637
580,28115.314879543406
581,24601.919921544926
582,31855.4575137552
583,27886.45270999679
584,20220.232483103704
585,32675.92206806654
586,22565.66639051928
587,48121.00412231282
588,24781.290969601443
589,24476.293671354637
590,28352.94564327191
591,13691.831576718596
592,15992.117719183509
593,11365.73380402094
594,25920.45129021596
595,27341.39488542474
596,25396.37061923195
597,22538.863664683795
598,33871.383089099916
599,31267.665736374143
600,21035.39319914967
601,20310.30575357466
602,20547.81123807746
603,18061.267635553715
604,26659.652712986863
605,18339.262683052846
606,16113.244073029717
607,18387.263583836844
608,6807.875415868915
609,16001.110429826924
610,23094.069331705206
611,31850.830900473404
612,36896.28162651601
613,10044.535292931421
614,21648.62253294263
615,28623.75248381102
616,28453.536524510386
617,9888.048242843797
618,28648.569974667178
619,21706.73743146236
620,23568.909554632235
621,35112.68040212969
622,13588.336436113415
623,30786.933892088266
624,19147.90623927018
625,19564.21285746017
626,17156.731454564273
627,24775.131037485113
628,23543.653682535827
629,21084.17911308103
630,25253.19545672358
631,35251.906100963846
632,24131.93090119936
633,13432.069849185995
634,22476.150352959183
635,20601.457417308953
636,24923.359657616933
637,28265.53040970371
638,30361.118323459486
639,26820.175461990777
640,26073.071428594856
641,44791.44646032066
642,27812.815636943615
643,30505.775606169864
644,46863.143250904875
645,48706.66797445183
646,5381.2328196985545
647,28758.170118302332
648,24717.461840650707
649,13817.366825117046
650,15119.735375324908
651,26776.489843872667
652,36846.14820428675
653,21524.36975277483
654,21887.726523723722
655,31969.1807425405
656,28142.92477633465
657,24978.503138652406
658,21083.065947898187
659,24606.513409418003
660,21069.23222639341
661,18144.8604313094
662,21617.752877775252
663,-16085.97534684099
664,18398.707175783755
665,28890.728213174752
666,31588.888639025587
667,24956.95935414527
668,47202.67700267046
669,13858.448752714172
670,29064.300955130922
671,27439.713955518266
672,18044.85392714732
673,26776.276722442344
674,17871.205606099928
675,11510.103614554322
676,18376.309657767266
677,14137.128709299723
678,15993.861256937082
679,47925.534647226596
680,21853.52077941379
681,37893.085135685644
682,7648.702178999381
683,19325.220123918985
684,27552.492110387917
685,52969.76331169514
686,20947.943427422833
687,44599.62799275821
688,39256.54925661768
689,25302.93651762221
690,27933.637087680116
691,39625.83946486653
692,22264.577754403443
693,32309.484597646304
694,18841.5810545527
695,17983.943324076274
696,25058.082220380355
697,32056.621906247383
698,25918.816605189506
699,7132.168840289527
700,17077.606315640598
701,20809.21102339824
702,28407.37513031189
703,13886.748451782507
704,23617.931374964064
705,18768.988964577096
706,6172.613232209704
707,17738.206902623642
708,25371.74189646294
709,42093.99581986618
710,30772.02998224662
711,19308.396174397178
712,19449.667207035527
713,15840.09807737259
714,39660.854939240075
715,30997.02429903592
716,44983.69594247303
717,21342.89141759679
718,8262.346600121644
719,11385.937626334387
720,18869.91737681607
721,28166.910823783815
722,23882.418330234348
723,27012.00000695599
724,18012.709372156187
725,20036.92342317558
726,24658.032962900852
727,20231.02138716225
728,17008.46808551715
729,35191.18680121002
730,24976.505766553244
731,20514.779773976366
732,26479.630147094707
733,15483.933924784516
734,531.4254329243995
735,14935.694910342485
736,26387.691841844717
737,23145.696801714785
738,20743.92439275903
739,25925.85878317079
740,10206.226449259579
741,29671.58084998464
742,44710.23136842459
743,13004.369939054322
744,37258.99061862235
745,25177.03840512033
746,21843.72202685111
747,17834.04460246027
748,19410.907364836174
749,35906.204234592886
750,18207.642535994266
751,20540.60703477534
752,25599.815826524937
753,15604.41768644243
754,9019.964929848291
755,24104.280872373212
756,24933.457541286225
757,20402.47809303793
758,34792.78057712697
759,17515.612829539084
760,20609.674733653042
761,26304.969250767754
762,23676.37501215504
763,7873.546772677146
764,20041.479195430897
765,30868.485016024824
766,25006.275328828247
767,22018.639035312022
768,17399.56528880439
769,28817.134884266878
770,27456.66700657976
771,18134.379370020197
772,19807.93837517323
773,23291.174192811133
774,25360.794580250113
775,6727.314748938625
776,19708.150967229925
777,31730.98481147934
778,21882.351330612022
779,23996.613645498095
780,22521.577047087158
781,26097.464739183786
782,58730.48733646115
783,41558.65801786601
784,30752.902721992094
785,19074.246986358423
786,18097.717802289808
787,19797.28925984111
788,22368.218487818085
789,18738.42116603779
790,25512.879079299193
791,20977.476309708312
792,19272.60566285839
793,8174.080476724292
794,22126.378784674474
795,19606.713439340725
796,18677.50124554581
797,30819.464823666498
798,29361.639983636807
799,37233.06051279153
800,25490.062609214103
801,28311.958591251743
802,39241.17810470745
803,15978.284779575148
804,14647.831588525834
805,18412.303324928682
806,22972.5896591728
807,25206.63870879112
808,21041.082871474522
809,28334.2876473665
810,46730.46300985781
811,25125.870701887874
812,20637.65976407179
813,25687.362009214565
814,10864.615340918412
815,22366.329240727435
816,24973.357782089475
817,15492.626466998994
818,16940.854987458566
819,31667.839305920865
820,16143.555226242286
821,58864.45555299501
822,31317.74427429035
823,27885.141894437293
824,37406.5272240239
825,47677.14025732939
826,24939.684678623926
827,20999.29227733006
828,27431.255084804892
829,17619.794693898988
830,21330.68069220957
831,22618.424544193793
832,15862.317978471165
833,22998.777467387936
834,31535.972782323985
835,28527.169272902895
836,14445.977521653298
837,25588.85817603028
838,30483.314139135764
839,10617.301479568338
840,5014.804476954974
841,22918.586740448234
842,26082.18833601042
843,27251.154665625043
844,16190.037958365323
845,25088.224683193475
846,39865.84094829585
847,16744.94380499214
848,10875.805932028143
849,27006.19084546154
850,20880.65636049317
851,27245.173323456416
852,37437.94588542386
853,27421.422090854052
854,19466.882603077796
855,20672.349093617035
856,19000.761237010876
857,32068.692837812174
858,50529.65823448754
859,27541.706524255933
860,20088.12319821351
861,42618.68163454639
862,27299.549313390686
863,31793.156829735304
864,33268.559640448155
865,31931.75385427378
866,20916.14350346715
867,44737.096927349
868,28621.397781103624
869,8984.828759783832
870,16314.318669130458
871,33307.056776269455
872,26899.472530345076
873,52942.362593363985
874,18397.695454641304
875,34884.90952367118
876,31577.330964055167
877,29572.095331638222
878,816.7840866596489
879,31570.89501312203
880,21273.81138353751
881,14921.439843098055
882,-1801.3228773459268
883,31064.968035866747
884,8863.61093302189
885,30636.561805437574
886,37721.07099616248
887,27061.964765326244
888,27048.08064772842
889,19182.90471238046
890,42116.01570712421
891,33157.79074319668
892,22205.26806622019
893,23791.10952930065
894,25349.32542271827
895,-2610.3974209699445
896,25951.247284554265
897,19275.62249269644
898,33384.02499374631
899,40607.97049503193
900,23779.8886681185
901,21376.00983139127
902,27813.440607865774
903,37579.22827464143
904,13578.064364155482
905,24263.00717225429
906,22712.948840539902
907,22554.12364834209
908,20529.72377508649
909,31443.721461933594
910,29207.857786198423
911,22941.18373993424
912,15360.184806306948
913,17569.48832593281
914,49331.47944853424
915,27671.047229339794
916,6655.65170415154
917,40274.84541304228
918,-5689.199424919323
919,31176.06561460017
920,40830.45372163317
921,24558.98351777254
922,23867.704101667736
923,28008.085900699603
924,37673.24186511438
925,18873.266316133875
926,23826.891396450093
927,26004.040420776182
928,17171.82405409013
929,21834.107990075077
930,25510.467506293506
931,16726.40604550832
932,17061.086213609116
933,115341.97567088543
934,22823.151956653175
935,26938.79864667023
936,20132.73295961277
937,19396.583338383836
938,23113.441326332297
939,25060.580556080822
940,23499.417416821314
941,22477.196230354064
942,58040.20042000262
943,24012.08051737598
944,24511.284772842144
945,27643.789557250395
946,27513.001485316978
947,20645.74252075288
948,37513.16878234352
949,22422.245547900056
950,35857.38742711024
951,14659.51996292709
952,18469.143438333023
953,24432.351882859504
954,37172.91488686638
955,30108.792646331276
956,7134.353187035467
957,12604.960311302002
958,22047.276427057455
959,24998.10190369598
960,19682.76443244202
961,30018.46689371908
962,18567.272775346664
963,17619.513024634616
964,23397.036740717736
965,58631.04199184243
966,23051.21128485937
967,4103.617560038496
968,25735.641196407745
969,26305.68692982044
970,36262.60291579781
971,13988.764859058898
972,16344.645528991561
973,21285.64740474463
974,26279.67781081384
975,26421.603527826268
976,21825.33273965518
977,28892.288702845784
978,25695.779108027025
979,18701.99785067836
980,37216.93608276554
981,24828.761494153812
982,23310.398600306078
983,14049.720307741329
984,13379.427549113305
985,23433.446061430866
986,28458.485812713858
987,18242.82058225385
988,31750.664068253245
989,20282.009132670082
990,21165.132961743384
991,28635.348450613386
992,21101.714825182986
993,13467.799494831805
994,22369.512783338505
995,10869.199336208723
996,15392.268344979359
997,28140.578193588597
998,40303.8142595691
999,35223.69018577658
1000,19356.901654518242
1001,20472.15378435083
1002,36198.65428448585
1003,18504.69719929712
1004,11439.58924170335
1005,21752.289065035377
1006,22782.65747570845
1007,33792.501948667035
1008,22974.57412499386
1009,22399.171548986185
1010,26951.995156594625
1011,21878.243749882567
1012,23864.857026743295
1013,25635.77649484011
1014,44820.459079059125
1015,7224.551903832144
1016,22033.074463927493
1017,22034.674152098967
1018,22089.364241183768
1019,32687.87487220652
1020,34170.92205708643
1021,48983.68381078928
1022,-209.7555754865316
1023,40287.18786953585
1024,22123.1616002506
1025,42013.99455770261
1026,46131.515584947796
1027,16671.640619203372
1028,11738.87446274094
1029,29026.191886225835
1030,22997.495873131484
1031,24135.121521880395
1032,27756.534982954683
1033,28999.82827389993
1034,24831.44261703406
1035,46174.28420112849
1036,26663.81466471394
1037,29079.391888467562
1038,40304.26166681771
1039,33783.625606439
1040,24827.004852807073
1041,11851.468331487591
1042,27239.842379305097
1043,45516.34520185123
1044,26104.409027380505
1045,21438.27515991315
1046,18041.51833336735
1047,27326.17780375664
1048,26833.987408824312
1049,27587.065958998275
1050,14357.460636389027
1051,16892.552673895327
1052,43744.64632819711
1053,24985.76746213274
1054,20063.97628300144
1055,22045.43938965566
1056,38838.402015852655
1057,24133.427646716955
1058,16706.594006459196
1059,34811.43279019943
1060,31059.629076046665
1061,16376.080337667874
1062,54724.488045121965
1063,20609.287071310206
1064,20964.89397706033
1065,29000.125489359285
1066,33003.59925443089
1067,40844.735724960716
1068,17455.941639197823
1069,27350.88372205584
1070,23800.768485460743
1071,29803.558000188965
1072,32027.675860645235
1073,22032.6004367517
1074,14609.994030896429
1075,17112.51344239589
1076,20408.756212334312
1077,22120.772300623168
1078,20716.890712720713
1079,21166.316608995636
1080,20576.771503610078
1081,26655.095544875105
1082,10819.552542200301
1083,20563.56887200845
1084,34795.54173141362
1085,18396.203688708927
1086,-10486.844963103555
1087,32174.201320251865
1088,22822.972649094
1089,21505.1092063186
1090,20155.485068335838
1091,21807.800307342186
1092,39367.94513005288
1093,20771.94169019534
1094,22120.604416707596
1095,17250.03051063272
1096,16618.699595633097
1097,17409.69790673711
1098,24532.464288931347
1099,58428.08644492945
1100,21160.930608997387
1101,9479.853189921294
1102,25015.677471144376
1103,26378.336647610697
1104,44212.84129719365
1105,22816.27790688959
1106,26913.808525328815
1107,32025.282103491718
1108,17089.027254135053
1109,21155.565574642933
1110,22959.325964171236
1111,14104.567433056429
1112,14994.997516066003
1113,62760.47607979386
1114,43116.92576533504
1115,28724.954347721465
1116,37616.73222077134
1117,25293.33974701239
1118,33420.81595765381
1119,35841.52487891328
1120,24572.858002002795
1121,18043.328606159088
1122,26010.326936772843
1123,26270.820992655783
1124,22694.975897512715
1125,27966.565990182822
1126,24033.90273731332
1127,31102.163138841894
1128,24605.23583562694
1129,11880.666875777919
1130,10205.301610751761
1131,10435.441293922606
1132,20123.28487998701
1133,27367.23057232038
1134,21880.816455519358
1135,36927.67162830406
1136,31130.982903771008
1137,31715.43601418148
1138,17584.617542414595
1139,4322.432899188905
1140,22232.87428489178
1141,42611.597168927874
1142,15080.35244275457
1143,23725.501159645915
1144,12358.560989734793
1145,20824.50351933015
1146,9997.270072292766
1147,32732.226725101158
1148,19112.49182959177
1149,27836.080955479192
1150,19265.306429842418
1151,22700.993847961392
1152,9070.028245460897
1153,17190.99500102358
1154,27127.585395400194
1155,28204.436218525334
1156,19304.553702003275
1157,18264.935785423553
1158,22474.93063271019
1159,27230.44401016875
1160,20480.787940810744
1161,34775.14119459869
1162,8640.471895083789
1163,11107.992910434587
1164,20722.94531155142
1165,26681.138226631774
1166,28919.47569971127
1167,30532.575658525966
1168,23778.978552108943
1169,35940.2254425765
1170,21449.826488954845
1171,26624.284073323593
1172,4997.363499732284
1173,12011.165020388024
1174,30725.911795000335
1175,30044.662402255002
1176,15372.229651351365
1177,21074.974210553017
1178,29386.107114730097
1179,15003.917133069124
1180,17279.637414501954
1181,25538.10854401354
1182,37320.8288894421
1183,25766.70014136573
1184,18821.340066823454
1185,28014.726399534742
1186,10802.426162633965
1187,31412.891766969416
1188,31674.876340455372
1189,25151.587031837364
1190,22662.692854518416
1191,23562.055814136613
1192,25554.474856300163
1193,14919.358115706247
1194,24033.33077884064
1195,13117.838224497813
1196,26831.293007668028
1197,13768.639124954727
1198,16588.945753574666
1199,12753.270825520249
1200,8276.701060991083
1201,19453.212463970078
1202,19432.640591269817
1203,37849.23823649022
1204,52141.64479506879
1205,26387.691841844717
1206,27229.21320313993
1207,28391.63946210174
1208,35085.69396647807
1209,34927.346819347964
1210,25833.149847475095
1211,28956.565595638123
1212,16329.461801465975
1213,22952.776302786588
1214,32242.182808135574
1215,27603.937266690264
1216,21241.99616176329
1217,12071.518373876836
1218,8353.265854529302
1219,25366.202073204942
1220,29992.358953153016
1221,25343.13683577299
1222,35378.79842587475
1223,26377.090813617164
1224,68076.17267246
1225,23130.878611965545
1226,27631.098923551355
1227,47771.58241253742
1228,26743.62463449134
1229,15067.193834709105
1230,20977.26845296882
1231,15881.273499460756
1232,26909.163458019088
1233,22625.011089057618
1234,26655.330371984855
1235,28025.215296534145
1236,36868.911137340976
1237,14071.350392352164
1238,16288.501472279218
1239,17131.396471726064
1240,35008.18942429258
1241,17871.643061904102
1242,23411.367576243523
1243,28232.560112415922
1244,35752.05467048276
1245,29636.137676914735
1246,18566.143478090726
1247,25188.340908403985
1248,35497.451007694595
1249,24695.036287590574
1250,25208.570609276932
1251,27438.87329384459
1252,17889.23464757869
1253,24113.738529748924
1254,26938.484002383368
1255,26898.86595023696
1256,26206.63273063277
1257,25213.804080325095
1258,23890.158524128696
1259,37400.67731730399
1260,25424.76213754916
1261,23718.311944563127
1262,24731.21987646888
1263,11837.814896083215
1264,26196.53242205888
1265,21083.511771087222
1266,18047.593910006985
1267,25978.2550366792
1268,25834.85071158076
1269,38591.97966941887
1270,28861.975238371728
1271,31771.55472168132
1272,23412.197882145323
1273,23360.77688161852
1274,22001.72459061182
1275,12209.641057900688
1276,26183.395978702072
1277,39259.41681108555
1278,20036.08401758987
1279,28362.283284657395
1280,20387.063600164754
1281,27341.21094980967
1282,13520.151486977538
1283,38586.93063180388
1284,27209.666747643227
1285,16625.04948843122
1286,25275.146872172496
1287,17600.900834693715
1288,35750.101376505016
1289,25077.14425499409
1290,15533.403320687954
1291,28404.0797431631
1292,21155.434576463515
1293,25257.791968309666
1294,23810.920772806236
1295,15594.649335558926
1296,23277.206804385096
1297,22565.770522648716
1298,22422.021426302996
1299,27979.533476570075
1300,30883.39786350212
1301,39984.16761166696
1302,24634.852832425106
1303,25555.004187083214
1304,33499.78564888597
1305,31193.821855945538
1306,43197.25169892759
1307,28619.402219640513
1308,20534.098829171526
1309,40200.540466077546
1310,26265.691988515075
1311,23997.900952779484
1312,24879.20374722605
1313,36023.260378298204
1314,21783.06777335551
1315,19414.522046547238
1316,22605.1775414345
1317,27473.847671392115
1318,25538.127004229566
1319,20090.78601051785
1320,15585.117929296706
1321,35376.85771862361
1322,31902.363529623974
1323,26412.588786303462
1324,18452.12260248426
1325,21161.306524783704
1326,27619.46600709928
1327,37436.42824785741
1328,19745.94897935961
1329,31778.071202175102
1330,40912.6536991054
1331,41412.36349685224
1332,17328.433509883933
1333,10169.964440185868
1334,29385.80989927074
1335,20413.578393434578
1336,52369.9070420701
1337,15073.884730257221
1338,27234.144624563214
1339,23157.895090912225
1340,20255.269384408028
1341,27529.192299333587
1342,20235.92373861708
1343,33348.12951775205
1344,27112.119219226777
1345,42562.894483104836
1346,26387.691841844717
1347,25042.663382131956
1348,23853.339144632853
1349,18515.25973035532
1350,29230.947489708004
1351,12372.274575829797
1352,17628.96675473568
1353,7545.5585641168145
1354,28485.58366966142
1355,24929.595598837295
1356,32132.627828345365
1357,21651.903589506874
1358,18636.96956509718
1359,14491.721055150083
1360,26937.491869229663
1361,15560.689115725989
